ID;date;shipping_cost;total_order_cost;shipping_method;payment_method;destination_province;origin_province
10269206681;21/7/2015;436,32;6596;nube-envios;custom;Mendoza;Capital Federal
10273758243;21/7/2015;554,99;4545;mercado-envios;mercadopago;Santa Fe;Capital Federal
10274545303;21/7/2015;0;8815;draft;not-provided;;Capital Federal
10275965829;21/7/2015;436,32;4025;nube-envios;mercadopago;Corrientes;Capital Federal
10277475618;21/7/2020;504,99;3295;mercado-envios;mercadopago;Gran Buenos Aires;Capital Federal
10279545618;21/7/2015;0;36799;draft;not-provided;;Capital Federal
10282168078;21/7/2016;436,32;3226;nube-envios;mercadopago;Chaco;Capital Federal
10287220672;21/7/2016;0;2486;draft;not-provided;;Capital Federal
10292361379;21/7/2016;435,54;7688;nube-envios;custom;Buenos Aires;Capital Federal
10292787960;21/7/2016;260;8226;nube-envios;custom;Buenos Aires;Capital Federal
10292878488;21/7/2016;289,19;3555;nube-envios;custom;Gran Buenos Aires;Capital Federal
10298619012;21/7/2017;438,03;3288;nube-envios;mercadopago;Santa Cruz;Capital Federal
10299085038;21/7/2017;0;1990;branch;mercadopago;Capital Federal;Capital Federal
10300852266;21/7/2017;0;19110;nube-envios;mercadopago;Tucumán;Capital Federal
10303769287;21/7/2017;0;14460;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10306491245;21/7/2018;333,08;4323;nube-envios;mercadopago;Misiones;Capital Federal
10311454530;21/7/2018;349;13990;nube-envios;mercadopago;Capital Federal;Capital Federal
10311594692;21/7/2018;654,99;10783;mercado-envios;mercadopago;Salta;Capital Federal
10311623005;21/7/2018;637,5;3028;29086;mercadopago;La Rioja;Capital Federal
10317160761;21/7/2019;554,99;8535;mercado-envios;mercadopago;Buenos Aires;Capital Federal
10320890096;21/7/2019;0;12560;nube-envios;mercadopago;Córdoba;Capital Federal
10323138714;21/7/2019;0;23970;draft;not-provided;;Capital Federal
10329147188;21/7/2020;0;10077;nube-envios;mercadopago;Jujuy;Capital Federal
10337701693;21/7/2020;0;6750;draft;not-provided;;Capital Federal
10339979314;21/7/2020;0;4490;draft;not-provided;;Capital Federal
10340065564;21/7/2020;0;4880;draft;not-provided;;Capital Federal
10343010438;21/7/2023;0;11760;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10343081807;21/7/2021;403,98;4394;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10347767160;21/7/2021;0;7781;draft;not-provided;;Capital Federal
10352829713;21/7/2021;438,03;2728;nube-envios;mercadopago;Chubut;Capital Federal
10358960524;21/7/2023;0;13069;nube-envios;mercadopago;San Juan;Capital Federal
10360902184;21/7/2022;435,54;7486;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10363945659;21/7/2022;0;13700;draft;not-provided;;Capital Federal
10364756478;21/7/2022;0;27391;draft;not-provided;;Capital Federal
10365241042;21/7/2022;0;17730;draft;not-provided;;Capital Federal
10368940086;21/7/2023;333,08;4323;nube-envios;mercadopago;Tucumán;Capital Federal
10371561396;21/7/2023;438,03;8416;nube-envios;mercadopago;Chubut;Capital Federal
10373312317;21/7/2023;436,32;7235;nube-envios;mercadopago;Mendoza;Capital Federal
10374976022;21/7/2023;0;12951;draft;not-provided;;Capital Federal
10375527769;21/7/2023;0;9070;draft;not-provided;;Capital Federal
10375621885;21/7/2023;0;6187;draft;not-provided;;Capital Federal
10387559483;21/7/2024;0;23310;draft;not-provided;;Capital Federal
9983602203;21/7/2016;0;6982;branch;mercadopago;Córdoba;Capital Federal
10007707054;21/7/2011;554,99;3245;mercado-envios;mercadopago;Córdoba;Capital Federal
10017727464;21/7/2009;800;6990;custom;mercadopago;Tierra del Fuego;Capital Federal
10076461184;21/7/2020;400;6241;custom;mercadopago;Capital Federal;Capital Federal
10099792706;21/7/2002;659,99;4750;mercado-envios;mercadopago;Santiago del Estero;Capital Federal
10101308337;21/7/2001;0;4890;branch;mercadopago;Capital Federal;Capital Federal
10119156544;21/7/2006;639,99;6830;mercado-envios;mercadopago;Mendoza;Capital Federal
10360127912;21/7/2022;0;2532;branch;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10360787046;21/7/2022;330;5806;66786;mercadopago;Capital Federal;Gran Buenos Aires
10361088001;21/7/2022;0;4752;branch;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10363263433;21/7/2023;0;2404;branch;custom;Gran Buenos Aires;Gran Buenos Aires
10368733316;21/7/2023;0;1910;branch;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10385107430;21/7/2024;0;3795;branch;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10287302552;21/7/2016;0;16900;branch;mercadopago;Capital Federal;Capital Federal
9678906184;21/7/2021;0;7100;branch;mercadopago;Gran Buenos Aires;Capital Federal
9746553324;21/7/2014;745;5645;correo-argentino;mercadopago;Buenos Aires;Capital Federal
9837395941;21/7/2013;300;1300;custom;mercadopago;Capital Federal;Capital Federal
9884294942;21/7/2023;0;3000;branch;mercadopago;Capital Federal;Capital Federal
10029322845;21/7/2001;300;3300;custom;mercadopago;Capital Federal;Capital Federal
10094934922;21/7/2001;300;5600;custom;mercadopago;Capital Federal;Capital Federal
10098807731;21/7/2001;300;2300;custom;mercadopago;Capital Federal;Capital Federal
10099677246;21/7/2001;0;1500;branch;mercadopago;Capital Federal;Capital Federal
10103103625;21/7/2001;0;600;branch;mercadopago;Capital Federal;Capital Federal
10103707260;21/7/2001;0;3000;branch;mercadopago;Capital Federal;Capital Federal
10104100353;21/7/2001;300;2700;custom;mercadopago;Capital Federal;Capital Federal
10116227770;21/7/2002;300;3300;custom;mercadopago;Capital Federal;Capital Federal
10152368866;21/7/2005;0;2000;branch;mercadopago;Gran Buenos Aires;Capital Federal
10164036122;21/7/2006;0;1400;branch;mercadopago;Capital Federal;Capital Federal
10164672164;21/7/2006;300;3300;custom;mercadopago;Capital Federal;Capital Federal
10166382720;21/7/2006;300;1400;custom;mercadopago;Capital Federal;Capital Federal
10167314036;21/7/2006;0;1000;branch;mercadopago;Capital Federal;Capital Federal
10170799939;21/7/2007;300;4800;custom;mercadopago;Capital Federal;Capital Federal
10174688940;21/7/2007;300;2700;custom;mercadopago;Capital Federal;Capital Federal
10177249231;21/7/2007;745;2245;correo-argentino;mercadopago;Gran Buenos Aires;Capital Federal
10177982425;21/7/2007;300;5500;custom;mercadopago;Capital Federal;Capital Federal
10183002152;21/7/2016;300;3600;custom;mercadopago;Capital Federal;Capital Federal
10227662678;21/7/2011;0;5600;branch;mercadopago;Capital Federal;Capital Federal
10237211749;21/7/2012;0;1000;branch;mercadopago;Capital Federal;Capital Federal
10251494496;21/7/2013;300;1400;custom;mercadopago;Capital Federal;Capital Federal
10272002998;21/7/2015;0;16000;branch;mercadopago;Capital Federal;Capital Federal
10274311761;21/7/2015;0;3100;branch;mercadopago;Capital Federal;Capital Federal
10275173893;21/7/2015;300;1300;custom;mercadopago;Capital Federal;Capital Federal
10275687805;21/7/2015;0;2600;branch;mercadopago;Capital Federal;Capital Federal
10278285770;21/7/2015;0;1100;branch;mercadopago;Capital Federal;Capital Federal
10322034162;21/7/2019;300;9300;custom;mercadopago;Capital Federal;Capital Federal
10345808756;21/7/2021;300;5600;custom;mercadopago;Capital Federal;Capital Federal
10348968887;21/7/2021;300;3300;custom;mercadopago;Capital Federal;Capital Federal
10369693451;21/7/2023;300;2800;custom;mercadopago;Capital Federal;Capital Federal
10371806323;21/7/2023;300;3300;custom;mercadopago;Capital Federal;Capital Federal
10382482785;21/7/2024;1060;20660;correo-argentino;mercadopago;Gran Buenos Aires;Capital Federal
10026434735;21/7/2007;500;3300;custom;mercadopago;Mendoza;Capital Federal
10085093728;21/7/2004;500;2500;custom;mercadopago;Santa Fe;Capital Federal
10105428672;21/7/2001;500;8500;custom;mercadopago;Buenos Aires;Capital Federal
10114049877;21/7/2002;0;5500;custom;mercadopago;Capital Federal;Capital Federal
10128000159;21/7/2003;300;4300;custom;mercadopago;Capital Federal;Capital Federal
10140164008;21/7/2009;0;3000;custom;mercadopago;Capital Federal;Capital Federal
10153257356;21/7/2005;300;3900;custom;mercadopago;Capital Federal;Capital Federal
10155723600;21/7/2006;300;2300;custom;mercadopago;Capital Federal;Capital Federal
10167824360;21/7/2006;0;4000;custom;mercadopago;Capital Federal;Capital Federal
10180406947;21/7/2007;0;5500;custom;mercadopago;Capital Federal;Capital Federal
10180831412;21/7/2007;300;7200;custom;mercadopago;Capital Federal;Capital Federal
10191765175;21/7/2008;500;5500;custom;mercadopago;Gran Buenos Aires;Capital Federal
10212406203;21/7/2010;0;8000;custom;mercadopago;Gran Buenos Aires;Capital Federal
10217901363;21/7/2012;0;6000;custom;mercadopago;Capital Federal;Capital Federal
10229747789;21/7/2012;0;8100;custom;mercadopago;Rio Negro;Capital Federal
10231255094;21/7/2012;300;2050;custom;mercadopago;Capital Federal;Capital Federal
10231960021;21/7/2012;500;4500;custom;mercadopago;Buenos Aires;Capital Federal
10233737185;21/7/2012;0;9500;custom;mercadopago;Capital Federal;Capital Federal
10188151300;21/7/2008;0;6392;andreani;mercadopago;Mendoza;Capital Federal
10188177980;21/7/2011;0;7990;branch;mercadopago;Capital Federal;Capital Federal
10188189526;21/7/2008;570;5460;custom;mercadopago;Gran Buenos Aires;Capital Federal
10188237159;21/7/2008;0;7790;andreani;mercadopago;Santa Fe;Capital Federal
10188257882;21/7/2008;0;9380;andreani;mercadopago;Capital Federal;Capital Federal
10188490366;21/7/2008;463;5253;andreani;mercadopago;Santa Fe;Capital Federal
10188497312;21/7/2008;0;18136;oca;mercadopago;Santa Fe;Capital Federal
10188677471;21/7/2008;0;10704;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10188772070;21/7/2008;0;3423;branch;mercadopago;Capital Federal;Capital Federal
10189011615;21/7/2008;0;9290;andreani;mercadopago;Capital Federal;Capital Federal
10189130272;21/7/2008;0;15180;andreani;mercadopago;San Juan;Capital Federal
10189229172;21/7/2008;0;9690;andreani;mercadopago;Buenos Aires;Capital Federal
10189246491;21/7/2008;0;9690;andreani;mercadopago;La Pampa;Capital Federal
10189518857;21/7/2008;0;6490;oca;mercadopago;Neuquén;Capital Federal
10190044292;21/7/2008;0;7990;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10190066763;21/7/2008;0;7966;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10190093558;21/7/2012;0;10784;custom;mercadopago;Capital Federal;Capital Federal
10190330642;21/7/2008;0;9690;andreani;mercadopago;Buenos Aires;Capital Federal
10190335081;21/7/2020;570;3643;andreani;mercadopago;Rio Negro;Capital Federal
10190522623;21/7/2008;463;2977;andreani;mercadopago;Buenos Aires;Capital Federal
10190545094;21/7/2008;300;3012;custom;mercadopago;Capital Federal;Capital Federal
10190617774;21/7/2008;0;7790;andreani;mercadopago;Tucumán;Capital Federal
10190672468;21/7/2008;0;7990;custom;mercadopago;Buenos Aires;Capital Federal
10190692984;21/7/2008;0;9690;andreani;mercadopago;Santa Fe;Capital Federal
10190776612;21/7/2009;0;8190;oca;mercadopago;Neuquén;Capital Federal
10190851293;21/7/2009;0;7790;andreani;mercadopago;Salta;Capital Federal
10190943385;21/7/2008;397;3987;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10190952033;21/7/2008;0;3843;draft;not-provided;;Capital Federal
10191040974;21/7/2008;0;8190;andreani;mercadopago;Buenos Aires;Capital Federal
10191369713;21/7/2008;397;5290;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10191497248;21/7/2008;0;9690;oca;mercadopago;Buenos Aires;Capital Federal
10191621011;21/7/2008;0;7990;andreani;mercadopago;Buenos Aires;Capital Federal
10191704961;21/7/2008;0;6496;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10191802458;21/7/2008;0;9424;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10191810531;21/7/2008;0;9690;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10191897287;21/7/2012;0;5490;branch;mercadopago;Gran Buenos Aires;Capital Federal
10191979397;21/7/2008;543;4133;andreani;mercadopago;Neuquén;Capital Federal
10192560883;21/7/2008;463;3886;andreani;custom;Entre Ríos;Capital Federal
10192881457;21/7/2008;397;5220;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10192930401;21/7/2008;293;5046;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10193018951;21/7/2008;0;8290;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10193205596;21/7/2008;463;2977;andreani;mercadopago;Santa Fe;Capital Federal
10193228964;21/7/2008;401;3474;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10193246605;21/7/2008;0;9690;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10193350565;21/7/2008;338;3050;andreani;mercadopago;Mendoza;Capital Federal
10193374048;21/7/2008;549;5372;andreani;mercadopago;Chubut;Capital Federal
10193385364;21/7/2008;0;7790;andreani;mercadopago;San Luis;Capital Federal
10193401855;21/7/2008;0;7990;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10193456756;21/7/2008;0;10963;andreani;custom;Buenos Aires;Capital Federal
10193494729;21/7/2008;0;7790;andreani;mercadopago;Córdoba;Capital Federal
10193841500;21/7/2008;0;9690;andreani;mercadopago;Buenos Aires;Capital Federal
10193958823;21/7/2008;463;4053;andreani;mercadopago;Córdoba;Capital Federal
10194119087;21/7/2008;0;8790;oca;mercadopago;La Pampa;Capital Federal
10194151195;21/7/2008;0;7990;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10194669914;21/7/2008;0;6392;andreani;mercadopago;Buenos Aires;Capital Federal
10194866426;21/7/2008;300;3012;custom;mercadopago;Capital Federal;Capital Federal
10195034786;21/7/2009;0;7990;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10195043273;21/7/2009;520;8410;custom;mercadopago;Entre Ríos;Capital Federal
10195089687;21/7/2009;463;3396;andreani;mercadopago;Entre Ríos;Capital Federal
10195414079;21/7/2009;0;9690;oca;mercadopago;La Pampa;Capital Federal
10195524640;21/7/2009;0;9690;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10195686169;21/7/2009;570;27152;custom;mercadopago;Gran Buenos Aires;Capital Federal
10123847302;21/7/2003;504,99;6695;mercado-envios;mercadopago;Gran Buenos Aires;Capital Federal
10126759539;21/7/2003;554,99;6345;mercado-envios;mercadopago;Buenos Aires;Capital Federal
10155241497;21/7/2006;554,99;6745;mercado-envios;mercadopago;Córdoba;Capital Federal
10164108687;21/7/2006;554,99;6745;mercado-envios;mercadopago;Córdoba;Capital Federal
10170206723;21/7/2007;400;8490;custom;mercadopago;Capital Federal;Capital Federal
10175067359;21/7/2007;0;6190;branch;mercadopago;Capital Federal;Capital Federal
10190084404;21/7/2008;400;12780;custom;mercadopago;Capital Federal;Capital Federal
10192023097;21/7/2008;0;6190;branch;mercadopago;Capital Federal;Capital Federal
10227282948;21/7/2011;400;2290;custom;mercadopago;Capital Federal;Capital Federal
10236270911;21/7/2012;504,99;5596;mercado-envios;mercadopago;Gran Buenos Aires;Capital Federal
10240227509;21/7/2013;684,99;8866;mercado-envios;mercadopago;Entre Ríos;Capital Federal
10250474515;21/7/2015;504,99;2926;mercado-envios;mercadopago;Gran Buenos Aires;Capital Federal
10252134954;21/7/2013;0;2421;branch;mercadopago;Capital Federal;Capital Federal
10255708004;21/7/2014;0;5841;branch;mercadopago;Capital Federal;Capital Federal
10266664445;21/7/2014;554,99;5646;mercado-envios;mercadopago;Buenos Aires;Capital Federal
10269976330;21/7/2015;0;10933;branch;mercadopago;Capital Federal;Capital Federal
10281643494;21/7/2016;800;21374;custom;mercadopago;Tierra del Fuego;Capital Federal
10288035562;21/7/2017;0;10183;branch;mercadopago;Capital Federal;Capital Federal
10309998446;21/7/2019;654,99;6496;mercado-envios;mercadopago;Salta;Capital Federal
10310470107;21/7/2018;639,99;5731;mercado-envios;mercadopago;La Pampa;Capital Federal
10318812667;21/7/2019;0;5092;branch;mercadopago;Capital Federal;Capital Federal
10321274518;21/7/2021;554,99;6396;mercado-envios;mercadopago;Santa Fe;Capital Federal
10322101483;21/7/2019;0;5092;branch;mercadopago;Capital Federal;Capital Federal
10327267306;21/7/2019;594,99;10778;mercado-envios;mercadopago;Córdoba;Capital Federal
10330015300;21/7/2020;554,99;6396;mercado-envios;mercadopago;Santa Fe;Capital Federal
10332511329;21/7/2020;554,99;5646;mercado-envios;mercadopago;Santa Fe;Capital Federal
10339625827;21/7/2020;0;5092;branch;mercadopago;Capital Federal;Capital Federal
10366544659;21/7/2023;400;5492;custom;mercadopago;Capital Federal;Capital Federal
10366566900;21/7/2023;0;5092;branch;mercadopago;Capital Federal;Capital Federal
10372836815;21/7/2023;504,99;5596;mercado-envios;mercadopago;Gran Buenos Aires;Capital Federal
10378500933;21/7/2024;0;4401;branch;mercadopago;Capital Federal;Capital Federal
10385728867;21/7/2024;684,99;6988;mercado-envios;mercadopago;San Luis;Capital Federal
10098417973;21/7/2001;0;13950;custom;mercadopago;Gran Buenos Aires;Capital Federal
10171528648;21/7/2007;0;9950;custom;mercadopago;La Pampa;Capital Federal
10305574281;21/7/2018;0;19055;custom;mercadopago;Tucumán;Capital Federal
10351567128;21/7/2021;0;10675;custom;mercadopago;Gran Buenos Aires;Capital Federal
10376039243;21/7/2023;389;11339;73401;mercadopago;Gran Buenos Aires;Capital Federal
9705202360;21/7/2018;0;8280;correo-argentino;mercadopago;Salta;Gran Buenos Aires
9842972935;21/7/2006;0;4968;correo-argentino;mercadopago;Santiago del Estero;Gran Buenos Aires
9848126890;21/7/2002;0;7218;correo-argentino;mercadopago;Buenos Aires;Gran Buenos Aires
9931956163;21/7/2004;0;6198;correo-argentino;mercadopago;Buenos Aires;Gran Buenos Aires
10049773939;21/7/2002;0;15045;correo-argentino;mercadopago;Santa Fe;Gran Buenos Aires
10099245628;21/7/2001;0;12558;correo-argentino;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10106280247;21/7/2002;0;7866;custom;mercadopago;Capital Federal;Gran Buenos Aires
10109712813;21/7/2002;0;7866;correo-argentino;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10115290888;21/7/2002;0;11991;correo-argentino;mercadopago;Rio Negro;Gran Buenos Aires
10125395455;21/7/2003;0;6198;correo-argentino;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10126795143;21/7/2015;1000;9280;correo-argentino;mercadopago;Capital Federal;Gran Buenos Aires
10127149550;21/7/2003;0;5658;correo-argentino;mercadopago;Córdoba;Gran Buenos Aires
10134361867;21/7/2006;0;3420;correo-argentino;mercadopago;Misiones;Gran Buenos Aires
10141145671;21/7/2005;0;7866;custom;mercadopago;Capital Federal;Gran Buenos Aires
10141898507;21/7/2005;0;7866;correo-argentino;mercadopago;Buenos Aires;Gran Buenos Aires
10146369868;21/7/2006;0;5658;correo-argentino;mercadopago;Santiago del Estero;Gran Buenos Aires
10150014839;21/7/2005;0;11991;correo-argentino;mercadopago;Buenos Aires;Gran Buenos Aires
10155752051;21/7/2006;0;6198;custom;mercadopago;Buenos Aires;Gran Buenos Aires
10158060722;21/7/2006;0;7866;correo-argentino;mercadopago;Santa Cruz;Gran Buenos Aires
10160229668;21/7/2006;0;6672;correo-argentino;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10164377373;21/7/2006;0;5658;correo-argentino;mercadopago;Chubut;Gran Buenos Aires
10164834130;21/7/2006;0;12954;correo-argentino;mercadopago;Buenos Aires;Gran Buenos Aires
10168570365;21/7/2007;0;5658;correo-argentino;mercadopago;Capital Federal;Gran Buenos Aires
10197424049;21/7/2009;0;4535;branch;mercadopago;Gran Buenos Aires;Buenos Aires
